data,hora_chegada,qtd_pacientes,tempo_medio_espera,data_hora,dia_semana,mes
2024-02-05,11,8,37.5,2024-02-05 11:00:00,0,2
2024-02-05,12,12,57.5,2024-02-05 12:00:00,0,2
2024-02-05,13,5,30.8,2024-02-05 13:00:00,0,2
2024-02-05,14,2,104.0,2024-02-05 14:00:00,0,2
2024-02-05,15,8,39.5,2024-02-05 15:00:00,0,2
2024-02-05,16,9,51.333333333333336,2024-02-05 16:00:00,0,2
2024-02-05,17,8,49.75,2024-02-05 17:00:00,0,2
2024-02-05,18,10,33.4,2024-02-05 18:00:00,0,2
2024-02-05,19,11,46.72727272727273,2024-02-05 19:00:00,0,2
2024-02-05,20,7,47.42857142857143,2024-02-05 20:00:00,0,2
2024-02-05,21,3,77.66666666666667,2024-02-05 21:00:00,0,2
2024-02-05,22,9,50.77777777777778,2024-02-05 22:00:00,0,2
2024-02-05,23,3,46.666666666666664,2024-02-05 23:00:00,0,2
2024-02-06,0,7,43.285714285714285,2024-02-06 00:00:00,1,2
2024-02-06,1,3,38.666666666666664,2024-02-06 01:00:00,1,2
2024-02-06,2,2,76.5,2024-02-06 02:00:00,1,2
2024-02-06,3,3,28.333333333333332,2024-02-06 03:00:00,1,2
2024-02-06,4,3,75.33333333333333,2024-02-06 04:00:00,1,2
2024-02-06,5,1,25.0,2024-02-06 05:00:00,1,2
2024-02-06,6,11,68.18181818181819,2024-02-06 06:00:00,1,2
2024-02-06,7,8,35.75,2024-02-06 07:00:00,1,2
2024-02-06,8,5,50.8,2024-02-06 08:00:00,1,2
2024-02-06,9,4,92.5,2024-02-06 09:00:00,1,2
2024-02-06,10,4,31.75,2024-02-06 10:00:00,1,2
2024-02-06,11,2,89.5,2024-02-06 11:00:00,1,2
2024-02-06,12,5,79.2,2024-02-06 12:00:00,1,2
2024-02-06,13,6,42.166666666666664,2024-02-06 13:00:00,1,2
2024-02-06,14,6,36.0,2024-02-06 14:00:00,1,2
2024-02-06,15,12,61.583333333333336,2024-02-06 15:00:00,1,2
2024-02-06,16,4,14.0,2024-02-06 16:00:00,1,2
2024-02-06,17,6,77.83333333333333,2024-02-06 17:00:00,1,2
2024-02-06,18,12,42.166666666666664,2024-02-06 18:00:00,1,2
2024-02-06,19,12,68.16666666666667,2024-02-06 19:00:00,1,2
2024-02-06,20,5,64.4,2024-02-06 20:00:00,1,2
2024-02-06,21,9,43.77777777777778,2024-02-06 21:00:00,1,2
2024-02-06,22,9,65.66666666666667,2024-02-06 22:00:00,1,2
2024-02-06,23,2,37.0,2024-02-06 23:00:00,1,2
2024-02-07,0,8,55.625,2024-02-07 00:00:00,2,2
2024-02-07,1,3,47.333333333333336,2024-02-07 01:00:00,2,2
2024-02-07,2,1,78.0,2024-02-07 02:00:00,2,2
2024-02-07,3,2,47.0,2024-02-07 03:00:00,2,2
2024-02-07,4,4,43.5,2024-02-07 04:00:00,2,2
2024-02-07,5,1,53.0,2024-02-07 05:00:00,2,2
2024-02-07,6,8,44.25,2024-02-07 06:00:00,2,2
2024-02-07,7,5,29.8,2024-02-07 07:00:00,2,2
2024-02-07,8,3,40.333333333333336,2024-02-07 08:00:00,2,2
2024-02-07,9,10,48.5,2024-02-07 09:00:00,2,2
2024-02-07,10,7,41.57142857142857,2024-02-07 10:00:00,2,2
2024-02-07,11,6,32.5,2024-02-07 11:00:00,2,2
2024-02-07,12,10,48.8,2024-02-07 12:00:00,2,2
2024-02-07,13,6,67.0,2024-02-07 13:00:00,2,2
2024-02-07,14,5,31.0,2024-02-07 14:00:00,2,2
2024-02-07,15,2,63.0,2024-02-07 15:00:00,2,2
2024-02-07,16,4,20.5,2024-02-07 16:00:00,2,2
2024-02-07,17,7,45.714285714285715,2024-02-07 17:00:00,2,2
2024-02-07,18,10,64.1,2024-02-07 18:00:00,2,2
2024-02-07,19,8,88.0,2024-02-07 19:00:00,2,2
2024-02-07,20,9,57.77777777777778,2024-02-07 20:00:00,2,2
2024-02-07,21,12,75.25,2024-02-07 21:00:00,2,2
2024-02-07,22,8,54.0,2024-02-07 22:00:00,2,2
2024-02-07,23,7,46.857142857142854,2024-02-07 23:00:00,2,2
2024-02-08,1,2,32.5,2024-02-08 01:00:00,3,2
2024-02-08,3,4,69.75,2024-02-08 03:00:00,3,2
2024-02-08,4,2,22.0,2024-02-08 04:00:00,3,2
2024-02-08,6,8,56.125,2024-02-08 06:00:00,3,2
2024-02-08,7,5,35.8,2024-02-08 07:00:00,3,2
2024-02-08,8,4,32.0,2024-02-08 08:00:00,3,2
2024-02-08,9,5,58.0,2024-02-08 09:00:00,3,2
2024-02-08,10,10,67.0,2024-02-08 10:00:00,3,2
2024-02-08,11,7,54.57142857142857,2024-02-08 11:00:00,3,2
2024-02-08,12,6,66.16666666666667,2024-02-08 12:00:00,3,2
2024-02-08,13,7,56.285714285714285,2024-02-08 13:00:00,3,2
2024-02-08,14,10,46.5,2024-02-08 14:00:00,3,2
2024-02-08,15,6,56.833333333333336,2024-02-08 15:00:00,3,2
2024-02-08,16,7,37.42857142857143,2024-02-08 16:00:00,3,2
2024-02-08,17,5,47.0,2024-02-08 17:00:00,3,2
2024-02-08,18,8,50.5,2024-02-08 18:00:00,3,2
2024-02-08,19,10,46.2,2024-02-08 19:00:00,3,2
2024-02-08,20,11,37.0,2024-02-08 20:00:00,3,2
2024-02-08,21,10,47.7,2024-02-08 21:00:00,3,2
2024-02-08,22,5,39.6,2024-02-08 22:00:00,3,2
2024-02-08,23,7,54.0,2024-02-08 23:00:00,3,2
2024-02-09,0,8,67.0,2024-02-09 00:00:00,4,2
2024-02-09,1,5,51.6,2024-02-09 01:00:00,4,2
2024-02-09,2,3,25.0,2024-02-09 02:00:00,4,2
2024-02-09,3,1,83.0,2024-02-09 03:00:00,4,2
2024-02-09,4,2,44.5,2024-02-09 04:00:00,4,2
2024-02-09,5,3,39.333333333333336,2024-02-09 05:00:00,4,2
2024-02-09,6,4,43.5,2024-02-09 06:00:00,4,2
2024-02-09,7,5,58.6,2024-02-09 07:00:00,4,2
2024-02-09,8,4,48.0,2024-02-09 08:00:00,4,2
2024-02-09,9,8,54.75,2024-02-09 09:00:00,4,2
2024-02-09,10,4,39.75,2024-02-09 10:00:00,4,2
2024-02-09,11,3,50.333333333333336,2024-02-09 11:00:00,4,2
2024-02-09,12,11,73.72727272727273,2024-02-09 12:00:00,4,2
2024-02-09,13,4,35.25,2024-02-09 13:00:00,4,2
2024-02-09,14,8,39.625,2024-02-09 14:00:00,4,2
2024-02-09,15,4,41.25,2024-02-09 15:00:00,4,2
2024-02-09,16,9,65.55555555555556,2024-02-09 16:00:00,4,2
2024-02-09,17,6,61.166666666666664,2024-02-09 17:00:00,4,2
2024-02-09,18,13,69.53846153846153,2024-02-09 18:00:00,4,2
2024-02-09,19,14,85.14285714285714,2024-02-09 19:00:00,4,2
2024-02-09,20,11,38.54545454545455,2024-02-09 20:00:00,4,2
2024-02-09,21,8,56.5,2024-02-09 21:00:00,4,2
2024-02-09,22,9,44.666666666666664,2024-02-09 22:00:00,4,2
2024-02-09,23,5,34.4,2024-02-09 23:00:00,4,2
2024-02-10,0,11,63.0,2024-02-10 00:00:00,5,2
2024-02-10,1,11,63.72727272727273,2024-02-10 01:00:00,5,2
2024-02-10,2,1,25.0,2024-02-10 02:00:00,5,2
2024-02-10,3,2,30.0,2024-02-10 03:00:00,5,2
2024-02-10,4,3,53.0,2024-02-10 04:00:00,5,2
2024-02-10,6,5,48.2,2024-02-10 06:00:00,5,2
2024-02-10,7,4,48.75,2024-02-10 07:00:00,5,2
2024-02-10,8,7,48.0,2024-02-10 08:00:00,5,2
2024-02-10,9,9,49.666666666666664,2024-02-10 09:00:00,5,2
2024-02-10,10,3,88.66666666666667,2024-02-10 10:00:00,5,2
2024-02-10,11,7,53.142857142857146,2024-02-10 11:00:00,5,2
2024-02-10,12,6,36.0,2024-02-10 12:00:00,5,2
2024-02-10,13,3,39.0,2024-02-10 13:00:00,5,2
2024-02-10,14,3,27.0,2024-02-10 14:00:00,5,2
2024-02-10,15,5,63.6,2024-02-10 15:00:00,5,2
2024-02-10,16,1,35.0,2024-02-10 16:00:00,5,2
2024-02-10,17,6,62.333333333333336,2024-02-10 17:00:00,5,2
2024-02-10,18,5,25.6,2024-02-10 18:00:00,5,2
2024-02-10,19,9,44.111111111111114,2024-02-10 19:00:00,5,2
2024-02-10,20,14,46.0,2024-02-10 20:00:00,5,2
2024-02-10,21,9,46.55555555555556,2024-02-10 21:00:00,5,2
2024-02-10,22,8,55.625,2024-02-10 22:00:00,5,2
2024-02-10,23,3,40.666666666666664,2024-02-10 23:00:00,5,2
2024-02-11,0,8,55.125,2024-02-11 00:00:00,6,2
2024-02-11,1,9,51.22222222222222,2024-02-11 01:00:00,6,2
2024-02-11,2,5,45.6,2024-02-11 02:00:00,6,2
2024-02-11,3,2,41.0,2024-02-11 03:00:00,6,2
2024-02-11,4,5,46.6,2024-02-11 04:00:00,6,2
2024-02-11,5,3,68.0,2024-02-11 05:00:00,6,2
2024-02-11,6,7,57.285714285714285,2024-02-11 06:00:00,6,2
2024-02-11,7,6,37.833333333333336,2024-02-11 07:00:00,6,2
2024-02-11,8,3,11.0,2024-02-11 08:00:00,6,2
2024-02-11,9,11,67.81818181818181,2024-02-11 09:00:00,6,2
2024-02-11,10,8,44.25,2024-02-11 10:00:00,6,2
2024-02-11,11,14,75.21428571428571,2024-02-11 11:00:00,6,2
2024-02-11,12,13,81.3076923076923,2024-02-11 12:00:00,6,2
2024-02-11,13,7,35.0,2024-02-11 13:00:00,6,2
2024-02-11,14,5,18.6,2024-02-11 14:00:00,6,2
2024-02-11,15,2,8.0,2024-02-11 15:00:00,6,2
2024-02-11,16,3,43.0,2024-02-11 16:00:00,6,2
2024-02-11,17,11,40.81818181818182,2024-02-11 17:00:00,6,2
2024-02-11,18,12,38.333333333333336,2024-02-11 18:00:00,6,2
2024-02-11,19,11,41.72727272727273,2024-02-11 19:00:00,6,2
2024-02-11,20,12,54.25,2024-02-11 20:00:00,6,2
2024-02-11,21,13,61.84615384615385,2024-02-11 21:00:00,6,2
2024-02-11,22,15,69.26666666666667,2024-02-11 22:00:00,6,2
2024-02-11,23,6,53.833333333333336,2024-02-11 23:00:00,6,2
2024-02-12,0,5,61.0,2024-02-12 00:00:00,0,2
2024-02-12,1,7,50.57142857142857,2024-02-12 01:00:00,0,2
2024-02-12,2,4,37.5,2024-02-12 02:00:00,0,2
2024-02-12,3,1,49.0,2024-02-12 03:00:00,0,2
2024-02-12,4,3,33.0,2024-02-12 04:00:00,0,2
2024-02-12,5,3,41.333333333333336,2024-02-12 05:00:00,0,2
2024-02-12,6,7,32.857142857142854,2024-02-12 06:00:00,0,2
2024-02-12,7,5,45.4,2024-02-12 07:00:00,0,2
2024-02-12,8,7,37.57142857142857,2024-02-12 08:00:00,0,2
2024-02-12,9,3,17.0,2024-02-12 09:00:00,0,2
2024-02-12,10,7,41.714285714285715,2024-02-12 10:00:00,0,2
2024-02-12,11,6,46.833333333333336,2024-02-12 11:00:00,0,2
2024-02-12,12,7,59.714285714285715,2024-02-12 12:00:00,0,2
2024-02-12,13,10,44.9,2024-02-12 13:00:00,0,2
2024-02-12,14,5,90.0,2024-02-12 14:00:00,0,2
2024-02-12,15,2,49.5,2024-02-12 15:00:00,0,2
2024-02-12,16,7,46.42857142857143,2024-02-12 16:00:00,0,2
2024-02-12,17,7,31.714285714285715,2024-02-12 17:00:00,0,2
2024-02-12,18,7,45.142857142857146,2024-02-12 18:00:00,0,2
2024-02-12,19,11,52.0,2024-02-12 19:00:00,0,2
2024-02-12,20,7,43.285714285714285,2024-02-12 20:00:00,0,2
2024-02-12,21,10,57.7,2024-02-12 21:00:00,0,2
2024-02-12,22,11,49.0,2024-02-12 22:00:00,0,2
2024-02-12,23,4,82.0,2024-02-12 23:00:00,0,2
2024-02-13,0,4,44.25,2024-02-13 00:00:00,1,2
2024-02-13,1,6,85.0,2024-02-13 01:00:00,1,2
2024-02-13,2,1,159.0,2024-02-13 02:00:00,1,2
2024-02-13,3,2,71.5,2024-02-13 03:00:00,1,2
2024-02-13,6,9,60.888888888888886,2024-02-13 06:00:00,1,2
2024-02-13,7,6,44.0,2024-02-13 07:00:00,1,2
2024-02-13,8,6,37.166666666666664,2024-02-13 08:00:00,1,2
2024-02-13,9,6,51.5,2024-02-13 09:00:00,1,2
2024-02-13,10,8,33.375,2024-02-13 10:00:00,1,2
2024-02-13,11,6,26.833333333333332,2024-02-13 11:00:00,1,2
2024-02-13,12,3,51.666666666666664,2024-02-13 12:00:00,1,2
2024-02-13,13,2,52.5,2024-02-13 13:00:00,1,2
2024-02-13,14,3,105.66666666666667,2024-02-13 14:00:00,1,2
2024-02-13,15,6,44.5,2024-02-13 15:00:00,1,2
2024-02-13,16,4,15.0,2024-02-13 16:00:00,1,2
2024-02-13,17,8,59.625,2024-02-13 17:00:00,1,2
2024-02-13,18,15,51.4,2024-02-13 18:00:00,1,2
2024-02-13,19,9,56.333333333333336,2024-02-13 19:00:00,1,2
2024-02-13,20,7,80.85714285714286,2024-02-13 20:00:00,1,2
2024-02-13,21,7,51.57142857142857,2024-02-13 21:00:00,1,2
2024-02-13,22,19,57.473684210526315,2024-02-13 22:00:00,1,2
2024-02-13,23,6,49.0,2024-02-13 23:00:00,1,2
2024-02-14,0,8,41.125,2024-02-14 00:00:00,2,2
2024-02-14,1,7,35.0,2024-02-14 01:00:00,2,2
2024-02-14,2,1,36.0,2024-02-14 02:00:00,2,2
2024-02-14,4,1,49.0,2024-02-14 04:00:00,2,2
2024-02-14,5,3,55.0,2024-02-14 05:00:00,2,2
2024-02-14,6,7,65.14285714285714,2024-02-14 06:00:00,2,2
2024-02-14,7,1,46.0,2024-02-14 07:00:00,2,2
2024-02-14,8,10,50.8,2024-02-14 08:00:00,2,2
2024-02-14,9,6,69.33333333333333,2024-02-14 09:00:00,2,2
2024-02-14,10,7,45.857142857142854,2024-02-14 10:00:00,2,2
2024-02-14,11,9,77.0,2024-02-14 11:00:00,2,2
2024-02-14,12,4,70.0,2024-02-14 12:00:00,2,2
2024-02-14,13,9,55.666666666666664,2024-02-14 13:00:00,2,2
2024-02-14,14,5,37.6,2024-02-14 14:00:00,2,2
2024-02-14,15,2,27.5,2024-02-14 15:00:00,2,2
2024-02-14,16,7,51.0,2024-02-14 16:00:00,2,2
2024-02-14,17,3,43.666666666666664,2024-02-14 17:00:00,2,2
2024-02-14,18,10,70.4,2024-02-14 18:00:00,2,2
2024-02-14,19,7,47.714285714285715,2024-02-14 19:00:00,2,2
2024-02-14,20,11,57.36363636363637,2024-02-14 20:00:00,2,2
2024-02-14,21,20,52.05,2024-02-14 21:00:00,2,2
2024-02-14,22,10,48.8,2024-02-14 22:00:00,2,2
2024-02-14,23,3,82.0,2024-02-14 23:00:00,2,2
2024-02-15,0,5,47.4,2024-02-15 00:00:00,3,2
2024-02-15,1,8,53.75,2024-02-15 01:00:00,3,2
2024-02-15,2,3,54.0,2024-02-15 02:00:00,3,2
2024-02-15,3,4,44.0,2024-02-15 03:00:00,3,2
2024-02-15,4,1,33.0,2024-02-15 04:00:00,3,2
2024-02-15,5,2,27.0,2024-02-15 05:00:00,3,2
2024-02-15,6,7,54.285714285714285,2024-02-15 06:00:00,3,2
2024-02-15,7,7,49.57142857142857,2024-02-15 07:00:00,3,2
2024-02-15,8,9,47.666666666666664,2024-02-15 08:00:00,3,2
2024-02-15,9,6,45.333333333333336,2024-02-15 09:00:00,3,2
2024-02-15,10,4,40.25,2024-02-15 10:00:00,3,2
2024-02-15,11,9,73.22222222222223,2024-02-15 11:00:00,3,2
2024-02-15,12,4,46.5,2024-02-15 12:00:00,3,2
2024-02-15,13,3,54.666666666666664,2024-02-15 13:00:00,3,2
2024-02-15,14,6,57.0,2024-02-15 14:00:00,3,2
2024-02-15,15,2,27.0,2024-02-15 15:00:00,3,2
2024-02-15,16,4,47.25,2024-02-15 16:00:00,3,2
2024-02-15,17,2,16.0,2024-02-15 17:00:00,3,2
2024-02-15,18,6,66.0,2024-02-15 18:00:00,3,2
2024-02-15,19,7,50.714285714285715,2024-02-15 19:00:00,3,2
2024-02-15,20,12,51.166666666666664,2024-02-15 20:00:00,3,2
2024-02-15,21,6,64.66666666666667,2024-02-15 21:00:00,3,2
2024-02-15,22,6,39.166666666666664,2024-02-15 22:00:00,3,2
2024-02-15,23,4,97.5,2024-02-15 23:00:00,3,2
2024-02-16,0,6,62.0,2024-02-16 00:00:00,4,2
2024-02-16,1,3,71.66666666666667,2024-02-16 01:00:00,4,2
2024-02-16,3,2,50.5,2024-02-16 03:00:00,4,2
2024-02-16,4,1,17.0,2024-02-16 04:00:00,4,2
2024-02-16,5,3,41.666666666666664,2024-02-16 05:00:00,4,2
2024-02-16,6,8,89.375,2024-02-16 06:00:00,4,2
2024-02-16,7,8,81.375,2024-02-16 07:00:00,4,2
2024-02-16,8,8,42.375,2024-02-16 08:00:00,4,2
2024-02-16,9,4,92.0,2024-02-16 09:00:00,4,2
2024-02-16,10,7,60.285714285714285,2024-02-16 10:00:00,4,2
2024-02-16,11,5,37.6,2024-02-16 11:00:00,4,2
2024-02-16,12,8,34.875,2024-02-16 12:00:00,4,2
2024-02-16,13,4,78.0,2024-02-16 13:00:00,4,2
2024-02-16,14,7,39.142857142857146,2024-02-16 14:00:00,4,2
2024-02-16,15,7,41.714285714285715,2024-02-16 15:00:00,4,2
2024-02-16,16,4,23.75,2024-02-16 16:00:00,4,2
2024-02-16,17,5,49.0,2024-02-16 17:00:00,4,2
2024-02-16,18,21,64.0952380952381,2024-02-16 18:00:00,4,2
2024-02-16,19,9,44.44444444444444,2024-02-16 19:00:00,4,2
2024-02-16,20,5,38.0,2024-02-16 20:00:00,4,2
2024-02-16,21,11,49.72727272727273,2024-02-16 21:00:00,4,2
2024-02-16,22,7,42.57142857142857,2024-02-16 22:00:00,4,2
2024-02-16,23,10,58.0,2024-02-16 23:00:00,4,2
2024-02-17,0,4,54.25,2024-02-17 00:00:00,5,2
2024-02-17,1,7,57.857142857142854,2024-02-17 01:00:00,5,2
2024-02-17,3,1,92.0,2024-02-17 03:00:00,5,2
2024-02-17,4,3,57.666666666666664,2024-02-17 04:00:00,5,2
2024-02-17,5,4,50.0,2024-02-17 05:00:00,5,2
2024-02-17,6,7,32.857142857142854,2024-02-17 06:00:00,5,2
2024-02-17,7,7,55.857142857142854,2024-02-17 07:00:00,5,2
2024-02-17,8,5,49.8,2024-02-17 08:00:00,5,2
2024-02-17,9,2,53.0,2024-02-17 09:00:00,5,2
2024-02-17,10,8,42.125,2024-02-17 10:00:00,5,2
2024-02-17,12,12,58.0,2024-02-17 12:00:00,5,2
2024-02-17,13,4,24.75,2024-02-17 13:00:00,5,2
2024-02-17,14,3,62.666666666666664,2024-02-17 14:00:00,5,2
2024-02-17,15,9,61.666666666666664,2024-02-17 15:00:00,5,2
2024-02-17,16,5,51.0,2024-02-17 16:00:00,5,2
2024-02-17,17,3,50.0,2024-02-17 17:00:00,5,2
2024-02-17,18,11,53.27272727272727,2024-02-17 18:00:00,5,2
2024-02-17,19,6,60.0,2024-02-17 19:00:00,5,2
2024-02-17,20,10,49.1,2024-02-17 20:00:00,5,2
2024-02-17,21,9,53.77777777777778,2024-02-17 21:00:00,5,2
2024-02-17,22,10,51.1,2024-02-17 22:00:00,5,2
2024-02-18,0,10,72.4,2024-02-18 00:00:00,6,2
2024-02-18,1,4,32.75,2024-02-18 01:00:00,6,2
2024-02-18,2,1,39.0,2024-02-18 02:00:00,6,2
2024-02-18,3,3,64.0,2024-02-18 03:00:00,6,2
2024-02-18,4,2,34.5,2024-02-18 04:00:00,6,2
2024-02-18,5,2,28.5,2024-02-18 05:00:00,6,2
2024-02-18,6,8,51.375,2024-02-18 06:00:00,6,2
2024-02-18,7,3,72.66666666666667,2024-02-18 07:00:00,6,2
2024-02-18,8,9,47.22222222222222,2024-02-18 08:00:00,6,2
2024-02-18,9,11,52.81818181818182,2024-02-18 09:00:00,6,2
2024-02-18,10,6,28.333333333333332,2024-02-18 10:00:00,6,2
2024-02-18,11,5,61.0,2024-02-18 11:00:00,6,2
2024-02-18,12,5,57.4,2024-02-18 12:00:00,6,2
2024-02-18,13,7,53.857142857142854,2024-02-18 13:00:00,6,2
2024-02-18,14,5,31.2,2024-02-18 14:00:00,6,2
2024-02-18,15,8,40.125,2024-02-18 15:00:00,6,2
2024-02-18,16,4,57.25,2024-02-18 16:00:00,6,2
2024-02-18,17,6,78.16666666666667,2024-02-18 17:00:00,6,2
2024-02-18,18,11,48.36363636363637,2024-02-18 18:00:00,6,2
2024-02-18,19,5,60.8,2024-02-18 19:00:00,6,2
2024-02-18,20,9,59.77777777777778,2024-02-18 20:00:00,6,2
2024-02-18,21,9,54.0,2024-02-18 21:00:00,6,2
2024-02-18,22,12,59.416666666666664,2024-02-18 22:00:00,6,2
2024-02-18,23,4,49.25,2024-02-18 23:00:00,6,2
2024-02-19,0,7,53.142857142857146,2024-02-19 00:00:00,0,2
2024-02-19,1,3,21.333333333333332,2024-02-19 01:00:00,0,2
2024-02-19,2,2,36.0,2024-02-19 02:00:00,0,2
2024-02-19,3,5,51.8,2024-02-19 03:00:00,0,2
2024-02-19,4,4,81.0,2024-02-19 04:00:00,0,2
2024-02-19,5,5,78.0,2024-02-19 05:00:00,0,2
2024-02-19,6,6,53.333333333333336,2024-02-19 06:00:00,0,2
2024-02-19,7,7,64.85714285714286,2024-02-19 07:00:00,0,2
2024-02-19,8,5,32.8,2024-02-19 08:00:00,0,2
2024-02-19,9,8,55.125,2024-02-19 09:00:00,0,2
2024-02-19,10,6,51.333333333333336,2024-02-19 10:00:00,0,2
2024-02-19,11,4,78.0,2024-02-19 11:00:00,0,2
2024-02-19,12,7,76.71428571428571,2024-02-19 12:00:00,0,2
2024-02-19,13,8,45.625,2024-02-19 13:00:00,0,2
2024-02-19,14,3,37.333333333333336,2024-02-19 14:00:00,0,2
2024-02-19,15,9,45.111111111111114,2024-02-19 15:00:00,0,2
2024-02-19,16,4,32.0,2024-02-19 16:00:00,0,2
2024-02-19,17,6,61.5,2024-02-19 17:00:00,0,2
2024-02-19,18,8,62.75,2024-02-19 18:00:00,0,2
2024-02-19,19,4,63.75,2024-02-19 19:00:00,0,2
2024-02-19,20,13,54.30769230769231,2024-02-19 20:00:00,0,2
2024-02-19,21,10,66.2,2024-02-19 21:00:00,0,2
2024-02-19,22,11,74.0,2024-02-19 22:00:00,0,2
2024-02-19,23,7,62.142857142857146,2024-02-19 23:00:00,0,2
2024-02-20,0,3,32.666666666666664,2024-02-20 00:00:00,1,2
2024-02-20,1,4,56.0,2024-02-20 01:00:00,1,2
2024-02-20,2,1,65.0,2024-02-20 02:00:00,1,2
2024-02-20,3,3,56.666666666666664,2024-02-20 03:00:00,1,2
2024-02-20,4,1,38.0,2024-02-20 04:00:00,1,2
2024-02-20,5,1,116.0,2024-02-20 05:00:00,1,2
2024-02-20,6,6,48.333333333333336,2024-02-20 06:00:00,1,2
2024-02-20,7,8,70.625,2024-02-20 07:00:00,1,2
2024-02-20,8,6,39.5,2024-02-20 08:00:00,1,2
2024-02-20,9,5,49.8,2024-02-20 09:00:00,1,2
2024-02-20,10,7,38.57142857142857,2024-02-20 10:00:00,1,2
2024-02-20,11,6,56.833333333333336,2024-02-20 11:00:00,1,2
2024-02-20,12,4,78.25,2024-02-20 12:00:00,1,2
2024-02-20,13,6,65.33333333333333,2024-02-20 13:00:00,1,2
2024-02-20,14,6,57.166666666666664,2024-02-20 14:00:00,1,2
2024-02-20,15,8,59.5,2024-02-20 15:00:00,1,2
2024-02-20,16,8,62.0,2024-02-20 16:00:00,1,2
2024-02-20,17,4,42.75,2024-02-20 17:00:00,1,2
2024-02-20,18,18,58.611111111111114,2024-02-20 18:00:00,1,2
2024-02-20,19,13,62.0,2024-02-20 19:00:00,1,2
2024-02-20,20,12,57.666666666666664,2024-02-20 20:00:00,1,2
2024-02-20,21,6,42.0,2024-02-20 21:00:00,1,2
2024-02-20,22,11,65.9090909090909,2024-02-20 22:00:00,1,2
2024-02-20,23,8,77.25,2024-02-20 23:00:00,1,2
2024-02-21,0,8,49.0,2024-02-21 00:00:00,2,2
2024-02-21,1,4,59.0,2024-02-21 01:00:00,2,2
2024-02-21,2,2,54.5,2024-02-21 02:00:00,2,2
2024-02-21,3,1,60.0,2024-02-21 03:00:00,2,2
2024-02-21,4,1,66.0,2024-02-21 04:00:00,2,2
2024-02-21,5,2,36.0,2024-02-21 05:00:00,2,2
2024-02-21,6,12,58.25,2024-02-21 06:00:00,2,2
2024-02-21,7,4,55.75,2024-02-21 07:00:00,2,2
2024-02-21,8,4,70.5,2024-02-21 08:00:00,2,2
2024-02-21,9,8,52.375,2024-02-21 09:00:00,2,2
2024-02-21,10,6,23.333333333333332,2024-02-21 10:00:00,2,2
2024-02-21,11,10,54.4,2024-02-21 11:00:00,2,2
2024-02-21,12,5,51.8,2024-02-21 12:00:00,2,2
2024-02-21,13,3,41.666666666666664,2024-02-21 13:00:00,2,2
2024-02-21,14,5,47.8,2024-02-21 14:00:00,2,2
2024-02-21,15,3,51.666666666666664,2024-02-21 15:00:00,2,2
2024-02-21,16,4,49.5,2024-02-21 16:00:00,2,2
2024-02-21,17,12,58.583333333333336,2024-02-21 17:00:00,2,2
2024-02-21,18,10,52.6,2024-02-21 18:00:00,2,2
2024-02-21,19,5,30.6,2024-02-21 19:00:00,2,2
2024-02-21,20,12,63.333333333333336,2024-02-21 20:00:00,2,2
2024-02-21,21,5,41.4,2024-02-21 21:00:00,2,2
2024-02-21,22,13,72.3076923076923,2024-02-21 22:00:00,2,2
2024-02-21,23,6,59.166666666666664,2024-02-21 23:00:00,2,2
2024-02-22,0,6,66.83333333333333,2024-02-22 00:00:00,3,2
2024-02-22,1,8,57.75,2024-02-22 01:00:00,3,2
2024-02-22,2,3,57.333333333333336,2024-02-22 02:00:00,3,2
2024-02-22,3,4,42.25,2024-02-22 03:00:00,3,2
2024-02-22,4,3,21.0,2024-02-22 04:00:00,3,2
2024-02-22,5,1,48.0,2024-02-22 05:00:00,3,2
2024-02-22,6,3,26.333333333333332,2024-02-22 06:00:00,3,2
2024-02-22,7,5,49.2,2024-02-22 07:00:00,3,2
2024-02-22,8,8,57.5,2024-02-22 08:00:00,3,2
2024-02-22,9,12,60.75,2024-02-22 09:00:00,3,2
2024-02-22,10,6,48.0,2024-02-22 10:00:00,3,2
2024-02-22,11,5,47.2,2024-02-22 11:00:00,3,2
2024-02-22,12,6,38.333333333333336,2024-02-22 12:00:00,3,2
2024-02-22,13,5,37.6,2024-02-22 13:00:00,3,2
2024-02-22,14,5,34.8,2024-02-22 14:00:00,3,2
2024-02-22,15,9,75.33333333333333,2024-02-22 15:00:00,3,2
2024-02-22,16,9,35.0,2024-02-22 16:00:00,3,2
2024-02-22,17,4,105.25,2024-02-22 17:00:00,3,2
2024-02-22,18,4,53.0,2024-02-22 18:00:00,3,2
2024-02-22,19,9,56.0,2024-02-22 19:00:00,3,2
2024-02-22,20,8,57.75,2024-02-22 20:00:00,3,2
2024-02-22,21,9,49.44444444444444,2024-02-22 21:00:00,3,2
2024-02-22,22,15,47.733333333333334,2024-02-22 22:00:00,3,2
2024-02-22,23,9,44.0,2024-02-22 23:00:00,3,2
2024-02-23,0,6,76.66666666666667,2024-02-23 00:00:00,4,2
2024-02-23,1,5,46.0,2024-02-23 01:00:00,4,2
2024-02-23,2,4,73.75,2024-02-23 02:00:00,4,2
2024-02-23,3,2,8.0,2024-02-23 03:00:00,4,2
2024-02-23,4,2,31.0,2024-02-23 04:00:00,4,2
2024-02-23,5,4,33.0,2024-02-23 05:00:00,4,2
